ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,state,ZCTA,Poverty Rate (%)
ZCTA5 93523,62760,286,3556,06,93523,8.042744656917886
ZCTA5 93524,-666666666,0,0,06,93524,
ZCTA5 93526,43077,93,560,06,93526,16.607142857142858
ZCTA5 93527,68421,406,1559,06,93527,26.042334830019243
ZCTA5 93528,2499,34,119,06,93528,28.57142857142857
ZCTA5 93529,-666666666,56,390,06,93529,14.358974358974358
ZCTA5 93530,-666666666,0,10,06,93530,0.0
ZCTA5 93531,139167,0,338,06,93531,0.0
ZCTA5 93532,64969,135,2568,06,93532,5.257009345794392
ZCTA5 93534,41537,10477,38558,06,93534,27.172052492349184
ZCTA5 93535,46600,19983,72857,06,93535,27.427700838629093
ZCTA5 93536,79990,7265,64889,06,93536,11.196042472530014
ZCTA5 93541,-666666666,4,244,06,93541,1.639344262295082
ZCTA5 93543,51719,2905,14392,06,93543,20.184824902723737
ZCTA5 93544,43913,272,1164,06,93544,23.367697594501717
ZCTA5 93545,46875,271,1776,06,93545,15.25900900900901
ZCTA5 93546,62747,1137,9591,06,93546,11.854863934939006
ZCTA5 93549,59688,21,293,06,93549,7.167235494880546
ZCTA5 93550,45918,17570,76982,06,93550,22.82351718583565
ZCTA5 93551,93055,3717,50286,06,93551,7.3917193652308795
ZCTA5 93552,65728,4492,39574,06,93552,11.35088694597463
ZCTA5 93553,51630,411,1709,06,93553,24.049151550614393
ZCTA5 93554,20865,32,125,06,93554,25.6
ZCTA5 93555,68794,4570,33378,06,93555,13.691653184732457
ZCTA5 93558,-666666666,26,26,06,93558,100.0
ZCTA5 93560,60743,3793,21687,06,93560,17.489740397473142
ZCTA5 93561,64246,3556,30614,06,93561,11.615600705559547
ZCTA5 93562,37176,418,1766,06,93562,23.669309173272936
ZCTA5 93563,-666666666,12,267,06,93563,4.49438202247191
ZCTA5 93591,47453,1058,6744,06,93591,15.688018979833926
ZCTA5 93592,-666666666,6,115,06,93592,5.217391304347826
ZCTA5 93601,67955,123,1661,06,93601,7.405177603853101
ZCTA5 93602,63804,251,3443,06,93602,7.290153935521347
ZCTA5 93603,-666666666,93,175,06,93603,53.142857142857146
ZCTA5 93604,86595,0,534,06,93604,0.0
ZCTA5 93605,90750,0,198,06,93605,0.0
ZCTA5 93606,-666666666,467,1035,06,93606,45.12077294685991
ZCTA5 93608,38203,265,1280,06,93608,20.703125
ZCTA5 93609,45362,1361,5165,06,93609,26.35043562439497
ZCTA5 93610,54031,3100,15486,06,93610,20.01808084721684
ZCTA5 93611,92811,3217,48620,06,93611,6.616618675442205
ZCTA5 93612,44105,7182,34931,06,93612,20.560533623429045
ZCTA5 93614,71047,1047,11957,06,93614,8.756377017646567
ZCTA5 93615,43380,1716,6149,06,93615,27.906976744186046
ZCTA5 93616,36250,852,2568,06,93616,33.177570093457945
ZCTA5 93618,44576,7941,31311,06,93618,25.36169397336399
ZCTA5 93619,120944,1508,39407,06,93619,3.8267312913949296
ZCTA5 93620,45014,1580,8879,06,93620,17.79479671134137
ZCTA5 93621,-666666666,0,136,06,93621,0.0
ZCTA5 93622,39290,2657,10335,06,93622,25.708756652152882
ZCTA5 93623,108243,2,114,06,93623,1.7543859649122806
ZCTA5 93624,32216,307,850,06,93624,36.11764705882353
ZCTA5 93625,54806,1448,7969,06,93625,18.170410340067765
ZCTA5 93626,86473,192,2412,06,93626,7.960199004975125
ZCTA5 93627,-666666666,0,247,06,93627,0.0
ZCTA5 93628,35820,0,83,06,93628,0.0
ZCTA5 93630,49360,4166,20364,06,93630,20.45767039874288
ZCTA5 93631,68502,2360,16163,06,93631,14.601249767988616
ZCTA5 93633,-666666666,0,0,06,93633,
ZCTA5 93634,-666666666,11,22,06,93634,50.0
ZCTA5 93635,62526,7157,40889,06,93635,17.503485044877596
ZCTA5 93636,83977,1509,13201,06,93636,11.430952200590864
ZCTA5 93637,56462,6343,40919,06,93637,15.50135633813143
ZCTA5 93638,45811,14524,49021,06,93638,29.628118561432853
ZCTA5 93640,30752,5013,11960,06,93640,41.914715719063544
ZCTA5 93641,-666666666,79,174,06,93641,45.40229885057471
ZCTA5 93643,58819,456,2783,06,93643,16.385195831836146
ZCTA5 93644,51745,1946,8901,06,93644,21.862712054825302
ZCTA5 93645,-666666666,0,148,06,93645,0.0
ZCTA5 93646,27761,4953,11687,06,93646,42.380422691879865
ZCTA5 93647,35000,3507,11407,06,93647,30.74427982817568
ZCTA5 93648,35210,5385,16043,06,93648,33.56604126410272
ZCTA5 93650,35440,697,3153,06,93650,22.10593085949889
ZCTA5 93651,102824,23,1798,06,93651,1.2791991101223583
ZCTA5 93652,39259,181,540,06,93652,33.51851851851852
ZCTA5 93653,64219,137,1377,06,93653,9.949164851125635
ZCTA5 93654,50903,5846,29930,06,93654,19.532241897761445
ZCTA5 93656,49259,1153,5790,06,93656,19.91364421416235
ZCTA5 93657,57600,8235,35500,06,93657,23.19718309859155
ZCTA5 93660,35339,1220,4090,06,93660,29.82885085574572
ZCTA5 93662,42308,7169,30592,06,93662,23.434231171548117
ZCTA5 93664,100938,18,380,06,93664,4.736842105263158
ZCTA5 93665,40263,0,752,06,93665,0.0
ZCTA5 93666,28750,356,866,06,93666,41.10854503464203
ZCTA5 93667,75250,240,2405,06,93667,9.97920997920998
ZCTA5 93668,50063,96,1219,06,93668,7.875307629204266
ZCTA5 93669,-666666666,0,238,06,93669,0.0
ZCTA5 93673,44375,221,754,06,93673,29.310344827586203
ZCTA5 93675,73151,480,3905,06,93675,12.291933418693981
ZCTA5 93701,23153,4621,10147,06,93701,45.54055385828323
ZCTA5 93702,27159,17915,42889,06,93702,41.7706171745669
ZCTA5 93703,33550,11624,32524,06,93703,35.739761406961016
ZCTA5 93704,60109,5240,29583,06,93704,17.712875638035356
ZCTA5 93705,40516,10973,36491,06,93705,30.070428324792413
ZCTA5 93706,32325,17030,40145,06,93706,42.42122306638436
ZCTA5 93710,51605,7888,31457,06,93710,25.075499888737006
ZCTA5 93711,73930,3305,37840,06,93711,8.734143763213531
ZCTA5 93720,89671,3503,46807,06,93720,7.483923344798855
ZCTA5 93721,28529,1625,4501,06,93721,36.10308820262164
ZCTA5 93722,59028,16400,84230,06,93722,19.470497447465274
ZCTA5 93723,82702,2111,13778,06,93723,15.321527072143997
ZCTA5 93725,47524,7127,27062,06,93725,26.33582144704752
ZCTA5 93726,40489,12530,42318,06,93726,29.609149770783116
ZCTA5 93727,57537,17515,83637,06,93727,20.941688487152817
ZCTA5 93728,36197,4719,16531,06,93728,28.546367430887425
ZCTA5 93730,121716,305,12770,06,93730,2.3884103367267033
ZCTA5 93901,64678,4148,27661,06,93901,14.995842521962329
ZCTA5 93905,51472,13231,60148,06,93905,21.997406397552705
ZCTA5 93906,67199,7508,63691,06,93906,11.788164732850795
ZCTA5 93907,82520,2363,23232,06,93907,10.171315426997245
ZCTA5 93908,129789,576,12356,06,93908,4.661702816445452
ZCTA5 93920,57353,246,1513,06,93920,16.259087904824852
ZCTA5 93921,98313,53,3316,06,93921,1.5983112183353438
ZCTA5 93923,99955,879,12733,06,93923,6.903322076494149
ZCTA5 93924,101761,571,6496,06,93924,8.790024630541872
ZCTA5 93925,50750,406,2073,06,93925,19.58514230583695
ZCTA5 93926,65566,840,9132,06,93926,9.198423127463863
ZCTA5 93927,58766,2818,18668,06,93927,15.095350332119134
ZCTA5 93928,-666666666,0,96,06,93928,0.0
ZCTA5 93930,54605,2973,16985,06,93930,17.503679717397706
ZCTA5 93932,37159,108,709,06,93932,15.2327221438646
ZCTA5 93933,66711,3593,24660,06,93933,14.57015409570154
ZCTA5 93940,85503,2934,29644,06,93940,9.897449736877615
ZCTA5 93943,-666666666,0,0,06,93943,
ZCTA5 93950,88326,1004,15455,06,93950,6.496279521190554
ZCTA5 93953,145938,205,3811,06,93953,5.37916557334033
ZCTA5 93954,56818,132,551,06,93954,23.95644283121597
ZCTA5 93955,63832,4435,33367,06,93955,13.291575508736175
ZCTA5 93960,63604,2629,18045,06,93960,14.56913272374619
ZCTA5 93962,120385,0,414,06,93962,0.0
ZCTA5 94002,155473,1087,26602,06,94002,4.086158935418389
ZCTA5 94005,112016,261,4675,06,94005,5.5828877005347595
ZCTA5 94010,152388,1637,42354,06,94010,3.865042262832318
ZCTA5 94014,90970,3331,49053,06,94014,6.790614233584083
ZCTA5 94015,95541,5165,64498,06,94015,8.008000248069708
ZCTA5 94019,136758,1131,20450,06,94019,5.530562347188265
ZCTA5 94020,139219,133,1683,06,94020,7.902554961378491
ZCTA5 94021,177163,62,511,06,94021,12.13307240704501
ZCTA5 94022,223859,850,19278,06,94022,4.409171075837742
ZCTA5 94024,250001,433,23523,06,94024,1.8407516048123111
ZCTA5 94025,161827,3103,42759,06,94025,7.256951752847354
ZCTA5 94027,250001,248,6915,06,94027,3.586406362979031
ZCTA5 94028,234091,102,7062,06,94028,1.4443500424808835
ZCTA5 94030,128494,1261,22445,06,94030,5.618177767877032
ZCTA5 94037,93167,133,2504,06,94037,5.31150159744409
ZCTA5 94038,120438,238,3340,06,94038,7.1257485029940115
ZCTA5 94040,139278,2612,36235,06,94040,7.208500068994067
ZCTA5 94041,139818,815,14511,06,94041,5.616428915994763
ZCTA5 94043,138232,2074,31126,06,94043,6.663239735269549
ZCTA5 94044,125500,1775,38693,06,94044,4.587393068513684
ZCTA5 94060,114412,61,926,06,94060,6.587473002159827
ZCTA5 94061,112609,2557,38900,06,94061,6.573264781491002
ZCTA5 94062,178480,1885,28282,06,94062,6.665016618343824
ZCTA5 94063,77166,5378,33912,06,94063,15.858693087992451
ZCTA5 94065,172663,582,12461,06,94065,4.67057218521788
ZCTA5 94066,109387,2001,42957,06,94066,4.658146518611635
ZCTA5 94070,185459,907,30996,06,94070,2.9261840237449994
ZCTA5 94074,124750,0,170,06,94074,0.0
ZCTA5 94080,105600,4544,67264,06,94080,6.755470980019029
ZCTA5 94085,127774,1536,23178,06,94085,6.626973854517216
ZCTA5 94086,139847,2807,50319,06,94086,5.578409745821658
ZCTA5 94087,160907,2692,56195,06,94087,4.790461784856304
ZCTA5 94089,119054,1337,22859,06,94089,5.848899776893127
ZCTA5 94102,46372,5788,30627,06,94102,18.898357658275376
ZCTA5 94103,75764,6024,30444,06,94103,19.78715017737485
ZCTA5 94104,51500,88,429,06,94104,20.51282051282051
ZCTA5 94105,213987,764,10916,06,94105,6.998900696225724
ZCTA5 94107,166985,3188,31014,06,94107,10.279228735409815
ZCTA5 94108,63263,2727,13937,06,94108,19.56662122407979
ZCTA5 94109,94278,6917,56289,06,94109,12.288368953081418
ZCTA5 94110,134592,6239,71749,06,94110,8.695591576189216
ZCTA5 94111,120905,609,3611,06,94111,16.865134311824978
ZCTA5 94112,94757,6620,83863,06,94112,7.893826836626403
ZCTA5 94114,162193,1808,34766,06,94114,5.200483230742679
ZCTA5 94115,123037,3689,34113,06,94115,10.814059156333363
ZCTA5 94116,116089,2663,47044,06,94116,5.660658107303801
ZCTA5 94117,170211,2879,41617,06,94117,6.917846072518443
ZCTA5 94118,121644,3618,41931,06,94118,8.628461043142305
ZCTA5 94121,103151,4054,43342,06,94121,9.353513912602095
ZCTA5 94122,122076,5139,61659,06,94122,8.334549700773609
ZCTA5 94123,162206,1115,25808,06,94123,4.320365778053317
ZCTA5 94124,63267,6647,35577,06,94124,18.6834190628777
ZCTA5 94127,172713,1054,21070,06,94127,5.002373042240152
ZCTA5 94128,-666666666,93,146,06,94128,63.6986301369863
ZCTA5 94129,196917,144,4112,06,94129,3.501945525291829
ZCTA5 94130,54375,1451,2944,06,94130,49.286684782608695
ZCTA5 94131,151607,1441,28625,06,94131,5.034061135371179
ZCTA5 94132,84349,4841,28562,06,94132,16.94909320075625
ZCTA5 94133,69756,3587,26796,06,94133,13.3863263173608
ZCTA5 94134,77983,4855,42131,06,94134,11.523581210984785
ZCTA5 94158,156856,1081,8383,06,94158,12.895144936180364
ZCTA5 94301,159148,1153,16362,06,94301,7.0468157926903805
ZCTA5 94303,105763,4769,48199,06,94303,9.894396149297704
ZCTA5 94304,130227,321,3655,06,94304,8.78248974008208
ZCTA5 94305,60000,1560,7588,06,94305,20.558777016341594
ZCTA5 94306,143606,1737,27389,06,94306,6.341962101573624
ZCTA5 94401,93850,3960,35633,06,94401,11.113293856818117
ZCTA5 94402,169086,985,25502,06,94402,3.862442161399106
ZCTA5 94403,134875,2869,44166,06,94403,6.495947108635603
ZCTA5 94404,149836,1612,36892,06,94404,4.369511005095956
ZCTA5 94501,94991,5286,62711,06,94501,8.42914321251455
ZCTA5 94502,154437,324,14628,06,94502,2.2149302707136997
ZCTA5 94503,101865,1573,20194,06,94503,7.789442408636228
ZCTA5 94505,130013,1282,16356,06,94505,7.838102225483003
ZCTA5 94506,212739,755,25156,06,94506,3.0012720623310543
ZCTA5 94507,237841,662,15018,06,94507,4.408043680916234
ZCTA5 94508,89531,199,2828,06,94508,7.036775106082037
ZCTA5 94509,64502,11745,67612,06,94509,17.371176714192746
ZCTA5 94510,103163,1993,28342,06,94510,7.031966692541106
ZCTA5 94511,33583,510,2161,06,94511,23.600185099490975
ZCTA5 94512,-666666666,0,16,06,94512,0.0
ZCTA5 94513,108243,3838,64214,06,94513,5.976889774815461
ZCTA5 94514,69934,202,1384,06,94514,14.595375722543352
ZCTA5 94515,85417,616,7433,06,94515,8.287367146508812
ZCTA5 94516,101250,7,103,06,94516,6.796116504854369
ZCTA5 94517,150032,286,13563,06,94517,2.10867802108678
ZCTA5 94518,95875,2424,28389,06,94518,8.538518440240939
ZCTA5 94519,96540,1966,19829,06,94519,9.914771294568562
ZCTA5 94520,60652,5872,38550,06,94520,15.232166018158235
ZCTA5 94521,106938,2422,43165,06,94521,5.611027452797406
ZCTA5 94523,117568,2761,34700,06,94523,7.956772334293947
ZCTA5 94525,79681,280,3270,06,94525,8.56269113149847
ZCTA5 94526,152727,1126,32984,06,94526,3.4137763764249334
ZCTA5 94528,143013,0,384,06,94528,0.0
ZCTA5 94530,107006,2199,26055,06,94530,8.439838802533103
ZCTA5 94531,104646,3614,42894,06,94531,8.42542080477456
ZCTA5 94533,73042,8206,74403,06,94533,11.029125169684018
ZCTA5 94534,114537,1396,39088,06,94534,3.571428571428571
ZCTA5 94535,70230,281,3575,06,94535,7.86013986013986
ZCTA5 94536,121696,4175,74578,06,94536,5.598165678886534
ZCTA5 94538,112473,3422,66949,06,94538,5.111353418273612
ZCTA5 94539,177836,1318,54938,06,94539,2.399068040336379
ZCTA5 94541,80448,7547,64818,06,94541,11.643370668641428
ZCTA5 94542,121354,1332,13253,06,94542,10.050554591413265
ZCTA5 94544,82520,6484,79215,06,94544,8.185318437164678
ZCTA5 94545,91310,2063,32501,06,94545,6.3474970000923046
ZCTA5 94546,97179,3341,43901,06,94546,7.610305004441813
ZCTA5 94547,117018,1169,25538,06,94547,4.577492364319837
ZCTA5 94548,104773,62,377,06,94548,16.445623342175068
ZCTA5 94549,178056,966,29581,06,94549,3.2656096818904023
ZCTA5 94550,139387,2090,50002,06,94550,4.179832806687733
ZCTA5 94551,118967,2258,47165,06,94551,4.787448319728612
ZCTA5 94552,162583,397,14898,06,94552,2.664787219761042
ZCTA5 94553,103728,2572,49196,06,94553,5.228067322546549
ZCTA5 94555,147358,1160,38472,06,94555,3.0151798710750675
ZCTA5 94556,141366,627,15676,06,94556,3.999744832865527
ZCTA5 94558,93052,4376,67183,06,94558,6.513552535611687
ZCTA5 94559,76961,3013,27294,06,94559,11.03905620282846
ZCTA5 94560,116856,2245,47108,06,94560,4.765644901078373
ZCTA5 94561,104089,3233,42213,06,94561,7.658778101532704
ZCTA5 94563,222930,603,19586,06,94563,3.0787297048912485
ZCTA5 94564,100240,905,19098,06,94564,4.738716095926275
ZCTA5 94565,71629,13099,96811,06,94565,13.530487238020472
ZCTA5 94566,161204,2128,45726,06,94566,4.653807461837904
ZCTA5 94567,53125,48,658,06,94567,7.29483282674772
ZCTA5 94568,146103,2271,54282,06,94568,4.183707306289378
ZCTA5 94569,181116,0,180,06,94569,0.0
ZCTA5 94571,68226,1394,10590,06,94571,13.163361661945231
ZCTA5 94572,75142,1526,10369,06,94572,14.716944739126243
ZCTA5 94573,-666666666,0,36,06,94573,0.0
ZCTA5 94574,93587,711,8637,06,94574,8.23202500868357
ZCTA5 94575,-666666666,20,39,06,94575,51.28205128205128
ZCTA5 94576,-666666666,17,85,06,94576,20.0
ZCTA5 94577,78444,4380,47320,06,94577,9.256128486897717
ZCTA5 94578,66450,5395,41267,06,94578,13.073400053311362
ZCTA5 94579,88991,1891,21875,06,94579,8.64457142857143
ZCTA5 94580,96493,1884,30367,06,94580,6.2041031382751015
ZCTA5 94582,175490,1711,42547,06,94582,4.021435118809786
ZCTA5 94583,152656,1460,35068,06,94583,4.163339796965895
ZCTA5 94585,82848,2714,29288,06,94585,9.266593826823271
ZCTA5 94586,133125,82,828,06,94586,9.903381642512077
ZCTA5 94587,114681,3707,74519,06,94587,4.974570243830432
ZCTA5 94588,153429,1402,37217,06,94588,3.76709568208077
ZCTA5 94589,68494,3485,30951,06,94589,11.259733126554877
ZCTA5 94590,53275,7520,36909,06,94590,20.37443441978921
ZCTA5 94591,85311,4659,54734,06,94591,8.5120765885921
ZCTA5 94592,127679,146,952,06,94592,15.336134453781513
ZCTA5 94595,76583,620,17686,06,94595,3.5055976478570625
ZCTA5 94596,109167,1351,21684,06,94596,6.230400295148496
ZCTA5 94597,111750,1510,23042,06,94597,6.553250585886642
ZCTA5 94598,154125,875,27415,06,94598,3.1916833850082074
ZCTA5 94599,69800,214,2663,06,94599,8.036049568156214
ZCTA5 94601,50122,14077,52413,06,94601,26.857840612061896
ZCTA5 94602,95479,2922,30038,06,94602,9.727678274186031
ZCTA5 94603,52634,7619,35590,06,94603,21.407698791795447
ZCTA5 94605,72778,6081,43206,06,94605,14.074434106374115
ZCTA5 94606,56129,7021,37932,06,94606,18.50943794157967
ZCTA5 94607,55054,6467,26463,06,94607,24.43789441862223
ZCTA5 94608,87517,4304,30890,06,94608,13.933311751375848
ZCTA5 94609,86750,3576,23392,06,94609,15.287277701778384
ZCTA5 94610,100717,2380,31755,06,94610,7.4948826956384815
ZCTA5 94611,129576,2145,38733,06,94611,5.537913407172178
ZCTA5 94612,55291,3785,15654,06,94612,24.17912354669733
ZCTA5 94613,-666666666,23,24,06,94613,95.83333333333334
ZCTA5 94618,167606,870,17000,06,94618,5.11764705882353
ZCTA5 94619,94490,1839,23481,06,94619,7.831864060304075
ZCTA5 94621,42563,9083,34753,06,94621,26.135873162029178
ZCTA5 94702,82076,1774,16770,06,94702,10.578413834227787
ZCTA5 94703,83074,3176,21662,06,94703,14.661619425722463
ZCTA5 94704,38125,10762,21769,06,94704,49.437273186641555
ZCTA5 94705,125104,1177,13232,06,94705,8.895102781136638
ZCTA5 94706,100461,1812,21118,06,94706,8.580357988445876
ZCTA5 94707,154184,487,11719,06,94707,4.15564467958017
ZCTA5 94708,170139,429,11349,06,94708,3.7800687285223367
ZCTA5 94709,71859,2432,10800,06,94709,22.51851851851852
ZCTA5 94710,81907,1057,7839,06,94710,13.48386273759408
ZCTA5 94720,-666666666,0,68,06,94720,0.0
ZCTA5 94801,56582,5741,31008,06,94801,18.514576883384933
ZCTA5 94803,89851,1805,25851,06,94803,6.982321767049631
ZCTA5 94804,59089,7661,40738,06,94804,18.805537827090184
ZCTA5 94805,85813,1256,14183,06,94805,8.855672283719947
ZCTA5 94806,64403,7585,63236,06,94806,11.994749826048453
ZCTA5 94850,-666666666,0,0,06,94850,
ZCTA5 94901,90440,5832,40754,06,94901,14.310251754429013
ZCTA5 94903,105783,1938,29469,06,94903,6.5764023210831715
ZCTA5 94904,139500,875,12906,06,94904,6.779792344645901
ZCTA5 94920,165807,394,12709,06,94920,3.1001652372334565
ZCTA5 94922,110845,107,981,06,94922,10.9072375127421
ZCTA5 94923,85069,48,749,06,94923,6.408544726301736
ZCTA5 94924,68250,209,1116,06,94924,18.72759856630824
ZCTA5 94925,149439,346,9795,06,94925,3.532414497192445
ZCTA5 94928,71824,5202,42884,06,94928,12.130398283742188
ZCTA5 94929,119706,0,254,06,94929,0.0
ZCTA5 94930,105219,429,8680,06,94930,4.942396313364055
ZCTA5 94931,80186,814,8900,06,94931,9.146067415730338
ZCTA5 94933,91384,228,837,06,94933,27.24014336917563
ZCTA5 94937,87273,51,742,06,94937,6.873315363881402
ZCTA5 94938,126429,67,920,06,94938,7.282608695652174
ZCTA5 94939,119158,401,6747,06,94939,5.943382243960279
ZCTA5 94940,107625,8,287,06,94940,2.7874564459930316
ZCTA5 94941,152125,1465,31599,06,94941,4.636222665274217
ZCTA5 94945,120020,1677,19019,06,94945,8.817498291182503
ZCTA5 94946,140625,32,655,06,94946,4.885496183206107
ZCTA5 94947,110274,1391,25696,06,94947,5.413293897882939
ZCTA5 94949,93580,1040,18627,06,94949,5.583293069200622
ZCTA5 94950,-666666666,17,123,06,94950,13.821138211382115
ZCTA5 94951,96699,171,4497,06,94951,3.802535023348899
ZCTA5 94952,88848,2472,34754,06,94952,7.112850319387697
ZCTA5 94954,93849,2486,38622,06,94954,6.436745896121382
ZCTA5 94956,74926,103,1146,06,94956,8.987783595113438
ZCTA5 94957,250001,89,1204,06,94957,7.392026578073089
ZCTA5 94960,133381,489,15675,06,94960,3.119617224880383
ZCTA5 94963,118272,40,404,06,94963,9.900990099009901
ZCTA5 94964,-666666666,0,195,06,94964,0.0
ZCTA5 94965,105391,994,11329,06,94965,8.773942978197546
ZCTA5 94970,121071,39,698,06,94970,5.587392550143266
ZCTA5 94971,-666666666,7,226,06,94971,3.0973451327433628
ZCTA5 94972,-666666666,0,25,06,94972,0.0
ZCTA5 94973,56379,102,1228,06,94973,8.306188925081432
ZCTA5 95002,95875,96,2348,06,95002,4.088586030664395
ZCTA5 95003,103982,1503,25063,06,95003,5.996887842636555
ZCTA5 95004,110741,173,4218,06,95004,4.101469890943575
ZCTA5 95005,95242,651,7622,06,95005,8.541065337181843
ZCTA5 95006,102583,782,9542,06,95006,8.19534688744498
ZCTA5 95007,-666666666,113,374,06,95007,30.213903743315505
ZCTA5 95008,122947,3102,46083,06,95008,6.731332595534145
ZCTA5 95010,71531,1461,8717,06,95010,16.760353332568545
ZCTA5 95012,61373,1196,10743,06,95012,11.132830680443078
ZCTA5 95013,-666666666,0,85,06,95013,0.0
ZCTA5 95014,168538,3644,61521,06,95014,5.923180702524341
ZCTA5 95017,66484,38,659,06,95017,5.7663125948406675
ZCTA5 95018,105189,403,6841,06,95018,5.890951615260927
ZCTA5 95019,47025,1242,7308,06,95019,16.995073891625616
ZCTA5 95020,102741,5406,64198,06,95020,8.420823078600579
ZCTA5 95023,86337,4492,53138,06,95023,8.453460800180663
ZCTA5 95030,209563,436,13437,06,95030,3.2447718984892457
ZCTA5 95032,154810,995,25759,06,95032,3.862727590356769
ZCTA5 95033,177000,288,9482,06,95033,3.0373338958025733
ZCTA5 95035,132236,5235,77359,06,95035,6.7671505577890105
ZCTA5 95037,125057,2411,51643,06,95037,4.668590128381387
ZCTA5 95039,49556,180,1072,06,95039,16.791044776119403
ZCTA5 95041,58786,13,436,06,95041,2.981651376146789
ZCTA5 95043,76500,127,730,06,95043,17.397260273972602
ZCTA5 95045,88804,232,4179,06,95045,5.551567360612586
ZCTA5 95046,117344,379,5918,06,95046,6.4041906049341
ZCTA5 95050,96872,4748,38219,06,95050,12.423140322876057
ZCTA5 95051,134230,2111,59747,06,95051,3.533231794064974
ZCTA5 95053,-666666666,0,0,06,95053,
