ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 24597,45667,78,897,24597,8.695652173913043
ZCTA5 24598,67260,150,1438,24598,10.43115438108484
ZCTA5 24599,36389,100,655,24599,15.267175572519085
ZCTA5 24601,-666666666,0,0,24601,
ZCTA5 24602,40057,166,969,24602,17.131062951496386
ZCTA5 24603,26970,118,609,24603,19.376026272578
ZCTA5 24604,22713,0,243,24604,0.0
ZCTA5 24605,50960,1080,7742,24605,13.949883750968741
ZCTA5 24606,-666666666,43,153,24606,28.104575163398692
ZCTA5 24607,60714,5,264,24607,1.893939393939394
ZCTA5 24609,45693,605,6119,24609,9.887236476548455
ZCTA5 24612,27619,154,291,24612,52.92096219931272
ZCTA5 24613,38500,192,538,24613,35.687732342007436
ZCTA5 24614,35101,1750,6806,24614,25.712606523655595
ZCTA5 24620,32870,716,2632,24620,27.203647416413375
ZCTA5 24622,37045,155,635,24622,24.409448818897637
ZCTA5 24630,48455,852,6648,24630,12.815884476534295
ZCTA5 24631,34485,591,1681,24631,35.15764425936943
ZCTA5 24634,36875,60,426,24634,14.084507042253522
ZCTA5 24635,21776,105,292,24635,35.95890410958904
ZCTA5 24637,57647,524,3544,24637,14.785553047404063
ZCTA5 24639,36373,869,3748,24639,23.185699039487726
ZCTA5 24641,31433,1467,5459,24641,26.87305367283385
ZCTA5 24646,43071,211,764,24646,27.617801047120423
ZCTA5 24649,43396,285,1952,24649,14.600409836065573
ZCTA5 24651,42365,904,5467,24651,16.53557709895738
ZCTA5 24656,53854,432,2692,24656,16.047548291233284
ZCTA5 24657,16675,215,336,24657,63.988095238095234
ZCTA5 24701,39541,3391,17369,24701,19.52328861765214
ZCTA5 24712,46923,216,1986,24712,10.876132930513595
ZCTA5 24714,55337,10,379,24714,2.638522427440633
ZCTA5 24715,50329,58,332,24715,17.46987951807229
ZCTA5 24716,30357,138,284,24716,48.59154929577465
ZCTA5 24719,-666666666,0,83,24719,0.0
ZCTA5 24724,17083,44,108,24724,40.74074074074074
ZCTA5 24726,24491,284,504,24726,56.34920634920635
ZCTA5 24729,38750,10,60,24729,16.666666666666664
ZCTA5 24731,-666666666,20,119,24731,16.80672268907563
ZCTA5 24733,-666666666,0,184,24733,0.0
ZCTA5 24736,38151,176,695,24736,25.323741007194243
ZCTA5 24737,28049,448,1289,24737,34.755624515128005
ZCTA5 24738,-666666666,0,0,24738,
ZCTA5 24739,54125,2287,13364,24739,17.113139778509428
ZCTA5 24740,41121,3077,16127,24740,19.07980405531097
ZCTA5 24747,31350,859,3700,24747,23.216216216216214
ZCTA5 24801,26326,758,3462,24801,21.894858463316
ZCTA5 24808,36250,99,609,24808,16.25615763546798
ZCTA5 24811,-666666666,152,501,24811,30.33932135728543
ZCTA5 24813,-666666666,0,0,24813,
ZCTA5 24815,-666666666,110,482,24815,22.821576763485478
ZCTA5 24816,-666666666,0,0,24816,
ZCTA5 24817,26433,90,1655,24817,5.438066465256798
ZCTA5 24818,45859,191,979,24818,19.5097037793667
ZCTA5 24822,-666666666,167,1053,24822,15.859449192782527
ZCTA5 24823,45268,67,538,24823,12.453531598513012
ZCTA5 24826,-666666666,8,8,24826,100.0
ZCTA5 24827,49006,198,1320,24827,15.0
ZCTA5 24828,32250,266,761,24828,34.95400788436268
ZCTA5 24830,37708,37,102,24830,36.27450980392157
ZCTA5 24831,52692,15,391,24831,3.8363171355498724
ZCTA5 24834,56094,29,908,24834,3.1938325991189425
ZCTA5 24836,36855,144,615,24836,23.414634146341466
ZCTA5 24839,26490,284,978,24839,29.038854805725972
ZCTA5 24843,-666666666,15,72,24843,20.833333333333336
ZCTA5 24844,33534,493,1061,24844,46.46559849198869
ZCTA5 24845,-666666666,180,338,24845,53.25443786982249
ZCTA5 24846,-666666666,251,316,24846,79.43037974683544
ZCTA5 24847,-666666666,16,163,24847,9.815950920245399
ZCTA5 24848,26125,19,91,24848,20.87912087912088
ZCTA5 24849,-666666666,0,276,24849,0.0
ZCTA5 24850,-666666666,0,0,24850,
ZCTA5 24851,37125,175,474,24851,36.91983122362869
ZCTA5 24853,-666666666,72,331,24853,21.75226586102719
ZCTA5 24854,-666666666,492,732,24854,67.21311475409836
ZCTA5 24855,33309,86,140,24855,61.42857142857143
ZCTA5 24857,-666666666,330,1082,24857,30.499075785582253
ZCTA5 24860,81094,0,71,24860,0.0
ZCTA5 24861,28750,51,187,24861,27.27272727272727
ZCTA5 24862,12473,330,521,24862,63.339731285988485
ZCTA5 24866,34787,121,702,24866,17.236467236467238
ZCTA5 24867,-666666666,339,339,24867,100.0
ZCTA5 24868,19938,505,1135,24868,44.49339207048458
ZCTA5 24869,29567,91,292,24869,31.164383561643838
ZCTA5 24870,41116,258,1300,24870,19.846153846153847
ZCTA5 24871,50398,366,742,24871,49.32614555256065
ZCTA5 24872,29063,130,622,24872,20.90032154340836
ZCTA5 24873,65792,130,666,24873,19.51951951951952
ZCTA5 24874,34957,725,2600,24874,27.884615384615387
ZCTA5 24878,31563,111,297,24878,37.37373737373738
ZCTA5 24879,28278,273,521,24879,52.39923224568138
ZCTA5 24880,-666666666,177,283,24880,62.544169611307424
ZCTA5 24881,36471,0,236,24881,0.0
ZCTA5 24882,74021,233,1076,24882,21.654275092936803
ZCTA5 24884,-666666666,22,28,24884,78.57142857142857
ZCTA5 24887,-666666666,0,0,24887,
ZCTA5 24888,-666666666,24,47,24888,51.06382978723404
ZCTA5 24892,30925,530,1470,24892,36.054421768707485
ZCTA5 24894,22946,160,406,24894,39.40886699507389
ZCTA5 24895,-666666666,23,72,24895,31.944444444444443
ZCTA5 24898,-666666666,0,288,24898,0.0
ZCTA5 24901,42837,1660,9169,24901,18.104482495364817
ZCTA5 24910,36057,661,4003,24910,16.51261553834624
ZCTA5 24915,39625,62,435,24915,14.25287356321839
ZCTA5 24916,65534,0,565,24916,0.0
ZCTA5 24918,47083,443,1441,24918,30.742539902845245
ZCTA5 24920,-666666666,28,282,24920,9.929078014184398
ZCTA5 24924,29737,255,565,24924,45.13274336283185
ZCTA5 24925,29224,40,629,24925,6.359300476947535
ZCTA5 24927,19250,49,367,24927,13.35149863760218
ZCTA5 24931,47125,64,1179,24931,5.4283290924512295
ZCTA5 24934,36154,15,297,24934,5.05050505050505
ZCTA5 24935,-666666666,0,307,24935,0.0
ZCTA5 24938,67805,70,1720,24938,4.069767441860465
ZCTA5 24941,50802,108,1022,24941,10.567514677103718
ZCTA5 24943,74554,0,99,24943,0.0
ZCTA5 24944,40625,115,410,24944,28.04878048780488
ZCTA5 24945,-666666666,0,236,24945,0.0
ZCTA5 24946,55417,50,834,24946,5.995203836930456
ZCTA5 24951,58250,144,1508,24951,9.549071618037134
ZCTA5 24954,37875,669,3401,24954,19.67068509261982
ZCTA5 24957,192461,54,431,24957,12.529002320185615
ZCTA5 24962,-666666666,0,57,24962,0.0
ZCTA5 24963,58688,492,3613,24963,13.617492388596734
ZCTA5 24966,47059,188,1069,24966,17.586529466791394
ZCTA5 24970,38431,743,4065,24970,18.2779827798278
ZCTA5 24974,-666666666,78,382,24974,20.418848167539267
ZCTA5 24976,39528,160,965,24976,16.580310880829018
ZCTA5 24977,-666666666,29,461,24977,6.29067245119306
ZCTA5 24981,120466,115,627,24981,18.341307814992025
ZCTA5 24983,37741,153,2087,24983,7.331097268806899
ZCTA5 24984,-666666666,125,154,24984,81.16883116883116
ZCTA5 24985,41589,27,378,24985,7.142857142857142
ZCTA5 24986,39445,965,4830,24986,19.979296066252587
ZCTA5 24991,48768,67,505,24991,13.267326732673268
ZCTA5 24993,-666666666,64,64,24993,100.0
ZCTA5 25002,-666666666,0,0,25002,
ZCTA5 25003,49601,462,1883,25003,24.53531598513011
ZCTA5 25005,73750,12,133,25005,9.022556390977442
ZCTA5 25007,36143,40,503,25007,7.952286282306163
ZCTA5 25008,-666666666,84,234,25008,35.8974358974359
ZCTA5 25009,32159,406,1351,25009,30.05181347150259
ZCTA5 25011,62188,106,541,25011,19.593345656192238
ZCTA5 25015,44209,395,3183,25015,12.409676405906378
ZCTA5 25019,35208,109,372,25019,29.301075268817208
ZCTA5 25021,-666666666,53,309,25021,17.15210355987055
ZCTA5 25022,39327,96,171,25022,56.14035087719298
ZCTA5 25024,24306,229,482,25024,47.5103734439834
ZCTA5 25025,-666666666,0,11,25025,0.0
ZCTA5 25028,41645,36,269,25028,13.382899628252787
ZCTA5 25030,63750,56,326,25030,17.177914110429448
ZCTA5 25031,48268,100,900,25031,11.11111111111111
ZCTA5 25033,54583,187,1701,25033,10.993533215755438
ZCTA5 25035,-666666666,327,817,25035,40.024479804161565
ZCTA5 25036,-666666666,0,179,25036,0.0
ZCTA5 25039,53563,102,667,25039,15.292353823088456
ZCTA5 25040,83924,18,637,25040,2.8257456828885403
ZCTA5 25043,31731,763,1511,25043,50.49636002647253
ZCTA5 25044,43295,0,140,25044,0.0
ZCTA5 25045,36471,803,4229,25045,18.987940411444786
ZCTA5 25047,-666666666,45,160,25047,28.125
ZCTA5 25048,-666666666,33,177,25048,18.64406779661017
ZCTA5 25049,102917,16,335,25049,4.776119402985075
ZCTA5 25051,55647,70,259,25051,27.027027027027028
ZCTA5 25053,51848,860,3856,25053,22.302904564315355
ZCTA5 25054,-666666666,0,174,25054,0.0
ZCTA5 25057,2499,204,240,25057,85.0
ZCTA5 25059,60288,40,189,25059,21.164021164021165
ZCTA5 25060,-666666666,65,220,25060,29.545454545454547
ZCTA5 25061,76750,55,541,25061,10.166358595194085
ZCTA5 25062,-666666666,123,162,25062,75.92592592592592
ZCTA5 25063,37637,313,1890,25063,16.560846560846564
ZCTA5 25064,45349,1153,9160,25064,12.587336244541486
ZCTA5 25067,47065,214,918,25067,23.311546840958606
ZCTA5 25070,63281,191,1586,25070,12.042875157629256
ZCTA5 25071,58750,722,11143,25071,6.479404110203715
ZCTA5 25075,-666666666,463,997,25075,46.43931795386159
ZCTA5 25076,30446,24,206,25076,11.650485436893204
ZCTA5 25081,83065,45,1461,25081,3.0800821355236137
ZCTA5 25082,80833,66,1766,25082,3.737259343148358
ZCTA5 25083,55278,24,464,25083,5.172413793103448
ZCTA5 25085,38333,133,754,25085,17.639257294429708
ZCTA5 25086,57000,69,719,25086,9.596662030598054
ZCTA5 25088,-666666666,38,157,25088,24.203821656050955
ZCTA5 25090,-666666666,56,218,25090,25.688073394495415
ZCTA5 25093,71250,0,177,25093,0.0
ZCTA5 25102,61667,62,483,25102,12.836438923395447
ZCTA5 25103,-666666666,56,97,25103,57.73195876288659
ZCTA5 25106,-666666666,229,696,25106,32.90229885057471
ZCTA5 25107,-666666666,36,415,25107,8.674698795180722
ZCTA5 25108,32000,73,396,25108,18.434343434343432
ZCTA5 25109,39886,272,752,25109,36.17021276595745
ZCTA5 25110,48391,77,617,25110,12.479740680713128
ZCTA5 25111,38674,92,428,25111,21.49532710280374
ZCTA5 25112,-666666666,0,0,25112,
ZCTA5 25113,29408,13,374,25113,3.4759358288770055
ZCTA5 25114,12216,134,280,25114,47.85714285714286
ZCTA5 25115,36595,0,166,25115,0.0
ZCTA5 25118,-666666666,129,545,25118,23.669724770642205
ZCTA5 25119,15897,289,396,25119,72.97979797979798
ZCTA5 25121,48068,490,1157,25121,42.35090751944684
ZCTA5 25123,41551,494,2684,25123,18.4053651266766
ZCTA5 25124,45625,119,1416,25124,8.403954802259888
ZCTA5 25125,52039,168,1262,25125,13.312202852614895
ZCTA5 25126,-666666666,83,346,25126,23.98843930635838
ZCTA5 25130,51585,592,3440,25130,17.209302325581397
ZCTA5 25132,39702,84,366,25132,22.950819672131146
ZCTA5 25133,22406,357,736,25133,48.505434782608695
ZCTA5 25134,23730,0,125,25134,0.0
ZCTA5 25136,24773,573,1415,25136,40.49469964664311
ZCTA5 25139,51250,152,270,25139,56.2962962962963
ZCTA5 25140,20738,641,1180,25140,54.32203389830509
ZCTA5 25141,49375,34,168,25141,20.238095238095237
ZCTA5 25142,71033,50,468,25142,10.683760683760683
ZCTA5 25143,46390,1824,9510,25143,19.179810725552052
ZCTA5 25148,60481,132,400,25148,33.0
ZCTA5 25149,-666666666,39,91,25149,42.857142857142854
ZCTA5 25152,50270,166,506,25152,32.80632411067194
ZCTA5 25154,72857,18,865,25154,2.0809248554913293
ZCTA5 25156,-666666666,12,12,25156,100.0
ZCTA5 25159,49904,552,4043,25159,13.653227801137769
ZCTA5 25160,40833,97,437,25160,22.19679633867277
ZCTA5 25161,-666666666,168,358,25161,46.927374301675975
ZCTA5 25162,56250,45,338,25162,13.313609467455622
ZCTA5 25164,46813,186,937,25164,19.850586979722518
ZCTA5 25165,83036,48,970,25165,4.948453608247423
ZCTA5 25168,77841,339,3650,25168,9.287671232876713
ZCTA5 25169,62000,105,378,25169,27.77777777777778
ZCTA5 25173,35223,19,175,25173,10.857142857142858
ZCTA5 25174,-666666666,72,182,25174,39.56043956043956
ZCTA5 25177,48516,5133,23507,25177,21.836048836516785
ZCTA5 25180,-666666666,80,321,25180,24.922118380062305
ZCTA5 25181,-666666666,94,1209,25181,7.775020678246484
ZCTA5 25183,-666666666,0,78,25183,0.0
ZCTA5 25185,-666666666,0,0,25185,
ZCTA5 25186,37500,334,1025,25186,32.58536585365854
ZCTA5 25187,43793,83,849,25187,9.77620730270907
ZCTA5 25193,47500,87,591,25193,14.720812182741117
ZCTA5 25201,-666666666,0,69,25201,0.0
ZCTA5 25202,65568,80,1258,25202,6.359300476947535
ZCTA5 25203,-666666666,0,112,25203,0.0
ZCTA5 25204,43750,23,76,25204,30.263157894736842
ZCTA5 25205,27375,14,94,25205,14.893617021276595
ZCTA5 25206,-666666666,25,122,25206,20.491803278688526
ZCTA5 25208,30968,223,803,25208,27.770859277708592
ZCTA5 25209,26797,244,653,25209,37.36600306278714
ZCTA5 25211,-666666666,20,77,25211,25.97402597402597
ZCTA5 25213,77517,583,6453,25213,9.034557570122423
ZCTA5 25214,-666666666,21,866,25214,2.424942263279446
ZCTA5 25231,-666666666,0,0,25231,
ZCTA5 25234,37467,126,926,25234,13.606911447084233
ZCTA5 25235,-666666666,623,1141,25235,54.601226993865026
ZCTA5 25239,41471,720,1921,25239,37.480478917230606
ZCTA5 25241,55729,360,1817,25241,19.81287837094111
ZCTA5 25243,31400,107,624,25243,17.147435897435898
ZCTA5 25244,57174,90,606,25244,14.85148514851485
ZCTA5 25245,70732,30,579,25245,5.181347150259067
ZCTA5 25247,47292,37,485,25247,7.628865979381444
ZCTA5 25248,53627,698,3741,25248,18.658112804063084
ZCTA5 25251,46766,8,823,25251,0.9720534629404617
ZCTA5 25252,39323,156,1062,25252,14.689265536723164
ZCTA5 25253,53047,385,2189,25253,17.587939698492463
ZCTA5 25259,47813,238,815,25259,29.20245398773006
ZCTA5 25260,39167,226,1336,25260,16.91616766467066
ZCTA5 25261,-666666666,33,48,25261,68.75
ZCTA5 25262,63158,55,1275,25262,4.313725490196078
ZCTA5 25264,55303,0,521,25264,0.0
ZCTA5 25265,57336,120,1558,25265,7.702182284980745
ZCTA5 25266,48021,71,737,25266,9.633649932157395
ZCTA5 25267,24550,63,472,25267,13.347457627118645
ZCTA5 25268,29926,250,662,25268,37.764350453172206
ZCTA5 25270,43214,93,818,25270,11.36919315403423
ZCTA5 25271,46853,1823,8231,25271,22.14797715951889
ZCTA5 25275,71250,124,1569,25275,7.903123008285533
ZCTA5 25276,33075,2067,7478,25276,27.641080502808236
ZCTA5 25285,41875,0,628,25285,0.0
ZCTA5 25286,40278,284,1356,25286,20.943952802359885
ZCTA5 25287,47854,101,636,25287,15.880503144654087
ZCTA5 25301,21179,845,2293,25301,36.8512865242041
ZCTA5 25302,43806,1917,13181,25302,14.543661330703287
ZCTA5 25303,61250,1053,7310,25303,14.404924760601915
ZCTA5 25304,72000,1161,8422,25304,13.78532415103301
ZCTA5 25305,-666666666,0,0,25305,
ZCTA5 25306,56324,969,6365,25306,15.223880597014924
ZCTA5 25309,49428,2041,12137,25309,16.816346708412294
ZCTA5 25311,43837,2599,10216,25311,25.440485512920908
ZCTA5 25312,49112,2150,10948,25312,19.638290098648156
ZCTA5 25313,55463,1219,11155,25313,10.927835051546392
ZCTA5 25314,74965,864,14882,25314,5.805671280741835
ZCTA5 25315,44238,648,3482,25315,18.609994256174613
ZCTA5 25320,38954,1404,5257,25320,26.70724747955108
ZCTA5 25387,32978,1541,4999,25387,30.82616523304661
ZCTA5 25401,43039,3714,14878,25401,24.96303266568087
ZCTA5 25403,69324,1322,13655,25403,9.681435371658734
ZCTA5 25404,58907,3036,21830,25404,13.90746678882272
ZCTA5 25405,82238,742,14847,25405,4.997642621404998
ZCTA5 25411,58103,698,11735,25411,5.948018747337025
ZCTA5 25413,69128,935,7895,25413,11.842938568714375
ZCTA5 25414,89819,1660,19504,25414,8.511074651353569
ZCTA5 25419,75298,678,11653,25419,5.818244228953917
ZCTA5 25420,82569,303,4905,25420,6.17737003058104
ZCTA5 25421,-666666666,0,118,25421,0.0
ZCTA5 25422,32087,476,1547,25422,30.76923076923077
ZCTA5 25425,84020,1443,13463,25425,10.718264874099384
ZCTA5 25427,72738,1113,15616,25427,7.127305327868852
ZCTA5 25428,73537,691,14115,25428,4.895501239815799
ZCTA5 25430,75256,788,7779,25430,10.129836739940865
ZCTA5 25431,-666666666,202,665,25431,30.37593984962406
ZCTA5 25432,47000,0,124,25432,0.0
ZCTA5 25434,68381,354,3184,25434,11.118090452261306
ZCTA5 25437,49205,0,202,25437,0.0
ZCTA5 25438,74726,1087,6964,25438,15.608845491097071
ZCTA5 25442,104647,192,2697,25442,7.119021134593993
ZCTA5 25443,90954,476,6531,25443,7.288317256162916
ZCTA5 25444,-666666666,0,227,25444,0.0
ZCTA5 25446,155045,50,921,25446,5.428881650380022
ZCTA5 25501,46134,196,1164,25501,16.83848797250859
ZCTA5 25502,68333,0,680,25502,0.0
ZCTA5 25503,51354,209,824,25503,25.364077669902912
ZCTA5 25504,56797,1489,12844,25504,11.59296169417627
ZCTA5 25505,-666666666,267,493,25505,54.15821501014199
ZCTA5 25506,44674,1087,4737,25506,22.947012877348534
ZCTA5 25507,42880,62,998,25507,6.212424849699398
ZCTA5 25508,44507,2169,9441,25508,22.974261201143946
ZCTA5 25510,70365,779,5395,25510,14.439295644114921
ZCTA5 25511,27757,46,606,25511,7.590759075907591
ZCTA5 25512,35864,196,1035,25512,18.937198067632853
ZCTA5 25514,44271,940,4072,25514,23.08447937131631
ZCTA5 25515,44455,309,1698,25515,18.19787985865724
ZCTA5 25517,30729,334,1406,25517,23.75533428165007
ZCTA5 25520,58782,37,1785,25520,2.072829131652661
ZCTA5 25521,55804,14,991,25521,1.4127144298688195
ZCTA5 25523,40407,801,3037,25523,26.374711886730328
ZCTA5 25524,41181,870,2786,25524,31.2275664034458
ZCTA5 25526,73810,1703,22656,25526,7.516772598870057
ZCTA5 25529,54489,110,822,25529,13.381995133819952
ZCTA5 25530,47540,885,6665,25530,13.278319579894973
ZCTA5 25534,-666666666,38,150,25534,25.333333333333336
ZCTA5 25535,88725,372,2991,25535,12.437311935807422
ZCTA5 25537,44114,187,1092,25537,17.124542124542124
ZCTA5 25540,-666666666,95,348,25540,27.298850574712645
ZCTA5 25541,44588,1194,10543,25541,11.325049796073223
ZCTA5 25544,-666666666,64,119,25544,53.78151260504202
ZCTA5 25545,75309,364,4572,25545,7.961504811898513
ZCTA5 25547,44474,14,471,25547,2.9723991507431
ZCTA5 25550,57425,1911,9106,25550,20.98616296947068
ZCTA5 25555,59362,487,2518,25555,19.340746624305005
ZCTA5 25557,30444,399,1485,25557,26.86868686868687
ZCTA5 25559,29912,286,1605,25559,17.819314641744548
ZCTA5 25560,89557,259,7327,25560,3.5348710249761153
ZCTA5 25564,107090,0,1261,25564,0.0
ZCTA5 25565,28953,270,680,25565,39.705882352941174
ZCTA5 25567,-666666666,88,795,25567,11.069182389937108
ZCTA5 25570,40154,1081,4838,25570,22.343943778420837
ZCTA5 25571,56250,321,2361,25571,13.595933926302415
ZCTA5 25573,50505,108,497,25573,21.730382293762577
ZCTA5 25601,44833,769,4899,25601,15.697081036946315
ZCTA5 25606,43214,299,1086,25606,27.532228360957646
ZCTA5 25607,21028,429,994,25607,43.158953722334005
ZCTA5 25608,47277,70,731,25608,9.575923392612859
ZCTA5 25611,24467,279,1004,25611,27.78884462151394
ZCTA5 25612,-666666666,0,415,25612,0.0
ZCTA5 25617,-666666666,0,180,25617,0.0
ZCTA5 25621,52619,371,1723,25621,21.532211259431225
ZCTA5 25624,10822,319,319,25624,100.0
ZCTA5 25625,52907,175,766,25625,22.845953002610965
ZCTA5 25628,-666666666,159,342,25628,46.49122807017544
ZCTA5 25630,36563,52,274,25630,18.97810218978102
ZCTA5 25632,-666666666,87,797,25632,10.915934755332497
ZCTA5 25634,33854,146,1237,25634,11.802748585286984
ZCTA5 25635,74688,218,1538,25635,14.174252275682706
ZCTA5 25637,33636,504,1314,25637,38.35616438356164
ZCTA5 25638,66713,181,669,25638,27.05530642750374
ZCTA5 25639,40463,95,443,25639,21.44469525959368
ZCTA5 25644,-666666666,199,544,25644,36.580882352941174
ZCTA5 25646,27050,277,951,25646,29.12723449001052
ZCTA5 25647,36413,52,219,25647,23.74429223744292
ZCTA5 25649,49056,229,1342,25649,17.06408345752608
ZCTA5 25650,-666666666,0,27,25650,0.0
ZCTA5 25651,19167,223,522,25651,42.72030651340996
ZCTA5 25652,33068,512,1230,25652,41.6260162601626
ZCTA5 25653,33684,0,175,25653,0.0
ZCTA5 25654,-666666666,0,151,25654,0.0
ZCTA5 25661,25000,1322,4785,25661,27.628004179728315
ZCTA5 25666,-666666666,29,212,25666,13.679245283018867
ZCTA5 25667,41779,368,742,25667,49.59568733153639
ZCTA5 25669,26058,286,1115,25669,25.650224215246638
ZCTA5 25670,41200,887,3565,25670,24.88078541374474
ZCTA5 25671,41324,565,1913,25671,29.534762153685314
ZCTA5 25672,21464,143,362,25672,39.50276243093923
ZCTA5 25674,24389,627,1743,25674,35.9724612736661
ZCTA5 25676,-666666666,212,1028,25676,20.622568093385212
ZCTA5 25678,39965,354,1287,25678,27.505827505827508
ZCTA5 25685,37342,105,724,25685,14.502762430939226
ZCTA5 25688,-666666666,31,236,25688,13.135593220338984
ZCTA5 25690,63167,93,925,25690,10.054054054054054
ZCTA5 25692,27564,693,1764,25692,39.285714285714285
ZCTA5 25696,38071,361,1238,25696,29.159935379644587
ZCTA5 25699,-666666666,75,75,25699,100.0
ZCTA5 25701,42727,5209,20805,25701,25.037250660898824
ZCTA5 25702,26860,2701,7528,25702,35.879383634431456
ZCTA5 25703,19253,2351,4512,25703,52.10549645390071
ZCTA5 25704,43014,3045,15069,25704,20.207047581126815
ZCTA5 25705,51341,3773,20584,25705,18.32977069568597
ZCTA5 25755,-666666666,0,6,25755,0.0
ZCTA5 25801,42880,7268,30713,25801,23.664246410314853
ZCTA5 25810,-666666666,28,28,25810,100.0
ZCTA5 25811,-666666666,0,29,25811,0.0
ZCTA5 25812,38007,332,1474,25812,22.523744911804613
ZCTA5 25813,54135,742,6285,25813,11.805887032617344
ZCTA5 25817,60772,0,296,25817,0.0
ZCTA5 25818,-666666666,225,492,25818,45.73170731707317
ZCTA5 25820,44464,68,454,25820,14.977973568281937
ZCTA5 25823,-666666666,107,416,25823,25.721153846153843
ZCTA5 25825,51696,230,2682,25825,8.575689783743474
ZCTA5 25826,-666666666,377,468,25826,80.55555555555556
ZCTA5 25827,54154,396,1900,25827,20.842105263157894
ZCTA5 25831,56121,274,1710,25831,16.023391812865498
ZCTA5 25832,81106,304,4008,25832,7.584830339321358
ZCTA5 25836,-666666666,263,1249,25836,21.056845476381106
ZCTA5 25837,-666666666,12,303,25837,3.9603960396039604
ZCTA5 25839,-666666666,50,611,25839,8.183306055646481
